type,who,ID,            02d06,            1-68,            31d11,            4-29,            5-7N15,            A17,            A55_D21,            AF12,            AUTHM297,            Abiotrophia,            Acaryochloris,            Acetobacter,            Acetobacterium,            Acetohalobium,            Acholeplasma,            Achromobacter,            Acidaminobacter,            Acidaminococcus,            Acidimicrobium,            Acidiphilium,            Acidisphaera,            Acidithiobacillus,            Acidobacterium,            Acidocella,            Acidovorax,            Acinetobacter,            Actinoallomurus,            Actinoalloteichus,            Actinobacillus,            Actinobaculum,            Actinocatenispora,            Actinocorallia,            Actinokineospora,            Actinomadura,            Actinomyces,            Actinomycetospora,            Actinoplanes,            Actinopolymorpha,            Actinopolyspora,            Actinotalea,            Adhaeribacter,            Adlercreutzia,            Aequorivita,            Aerococcus,            Aeromicrobium,            Afifella,            Afipia,            Agarivorans,            Aggregatibacter,            Agrobacterium,            Agrococcus,            Agromyces,            Akkermansia,            Alcanivorax,            Alicycliphilus,            Alicyclobacillus,            Aliivibrio,            Alishewanella,            Alkalibacillus,            Alkalibacter,            Alkalibacterium,            Alkaliphilus,            Alkanindiges,            Allobaculum,            Allochromatium,            Alloiococcus,            Alloscardovia,            Alteromonas,            Amaricoccus,            Aminiphilus,            Aminobacter,            Aminobacterium,            Ammoniphilus,            Amphritea,            Amycolatopsis,            Anabaena,            Anabaenopsis,            Anaerobacillus,            Anaerobaculum,            Anaerobiospirillum,            Anaerobranca,            Anaerococcus,            Anaerofilum,            Anaerofustis,            Anaerolinea,            Anaeromusa,            Anaeromyxobacter,            Anaeroplasma,            Anaerospora,            Anaerostipes,            Anaerotruncus,            Anaerovibrio,            Anaerovorax,            Anaplasma,            Aneurinibacillus,            Anoxybacillus,            Antarctobacter,            Aquabacterium,            Aquicella,            Aquimarina,            Aquimonas,            Aquitalea,            Arcanobacterium,            Archaeoglobus,            Arcobacter,            Arctic95A-2,            Ardenscatena,            Arenibacter,            Arenimonas,            Armatimonas,            Arsenicicoccus,            Arsenophonus,            Arthrobacter,            Arthronema,            Asteroleplasma,            Asticcacaulis,            Atopobium,            Aurantimonas,            Avibacterium,            Azoarcus,            Azohydromonas,            Azomonas,            Azorhizobium,            Azorhizophilus,            Azospira,            Azospirillum,            Azovibrio,            B-42,            B46,            BD2-13,            BD2-6,            BE24,            BF311,            BHB21,            BSV43,            Bacillus,            Bacteriovorax,            Bacteroides,            Balneimonas,            Balneola,            Bartonella,            Bdellovibrio,            Beggiatoa,            Beijerinckia,            Bibersteinia,            Bifidobacterium,            Bilophila,            Blastochloris,            Blastococcus,            Blastomonas,            Blattabacterium,            Blautia,            Blvii28,            Bombiscardovia,            Borrelia,            Bosea,            Brachybacterium,            Brachyspira,            Bradyrhizobium,            Brenneria,            Brevibacillus,            Brevibacterium,            Brevundimonas,            Brochothrix,            Brumimicrobium,            Bryobacter,            Buchnera,            Bulleidia,            Burkholderia,            Butyricimonas,            Butyrivibrio,            C1_B004,            C39,            CF-26,            CF231,            CL0-1,            CM44,            Caldanaerobacter,            Caldicellulosiruptor,            Caldicoprobacter,            Caldilinea,            Caldisericum,            Caldithrix,            Caloramator,            Caloranaerobacter,            Calothrix,            Caminibacter,            Caminicella,            Campylobacter,            Candidatus Accumulibacter,            Candidatus Acetothermum,            Candidatus Amoebophilus,            Candidatus Ancillula,            Candidatus Aquiluna,            Candidatus Arthromitus,            Candidatus Azobacteroides,            Candidatus Blochmannia,            Candidatus Brocadia,            Candidatus Cardinium,            Candidatus Chloracidobacterium,            Candidatus Chlorothrix,            Candidatus Cloacamonas,            Candidatus Contubernalis,            Candidatus Endobugula,            Candidatus Entotheonella,            Candidatus Glomeribacter,            Candidatus Hamiltonella,            Candidatus Hepatoplasma,            Candidatus Jettenia,            Candidatus Koribacter,            Candidatus Liberibacter,            Candidatus Magnetobacterium,            Candidatus Magnetoovum,            Candidatus Methylacidiphilum,            Candidatus Methylomirabilis,            Candidatus Microthrix,            Candidatus Neoehrlichia,            Candidatus Phlomobacter,            Candidatus Phytoplasma,            Candidatus Portiera,            Candidatus Protochlamydia,            Candidatus Regiella,            Candidatus Rhabdochlamydia,            Candidatus Rhodoluna,            Candidatus Scalindua,            Candidatus Solibacter,            Candidatus Tammella,            Candidatus Tremblaya,            Candidatus Xiphinematobacter,            Capnocytophaga,            Cardiobacterium,            Carnobacterium,            Catellatospora,            Catenibacterium,            Catonella,            Caulobacter,            Cellulomonas,            Cellulophaga,            Cellulosimicrobium,            Cellvibrio,            Cerasicoccus,            Cetobacterium,            Chelativorans,            Chelatococcus,            Chelonobacter,            Chitinophaga,            Chlorobaculum,            Chloroflexus,            Chloronema,            Chondromyces,            Christensenella,            Chromatium,            Chromobacterium,            Chromohalobacter,            Chroococcidiopsis,            Chroococcus,            Chryseobacterium,            Chthoniobacter,            Chthonomonas,            Citricoccus,            Citrobacter,            Clavibacter,            Cloacibacillus,            Cloacibacterium,            Clostridiisalibacter,            Clostridium,            Cobetia,            Cocleimonas,            Cohaesibacter,            Cohnella,            Collimonas,            Collinsella,            Colwellia,            Comamonas,            Conchiformibius,            Congregibacter,            Coprobacillus,            Coprococcus,            Coprothermobacter,            Coraliomargarita,            Corallococcus,            Coriobacterium,            Corynebacterium,            Couchioplanes,            Coxiella,            Crenothrix,            Crocinitomix,            Cryobacterium,            Cryocola,            Cryomorpha,            Cryptosporangium,            Cupriavidus,            Curtobacterium,            Curvibacter,            Cyanothece,            Cylindrospermopsis,            Cystobacter,            Cytophaga,            DA101,            DCE29,            Dactylosporangium,            Dechloromonas,            Deefgea,            Deferribacter,            Defluvibacter,            Dehalobacter_Syntrophobotulus,            Dehalobacterium,            Dehalococcoides,            Dehalogenimonas,            Deinobacterium,            Deinococcus,            Delftia,            Demequina,            Denitratisoma,            Denitrobacter,            Dermabacter,            Dermacoccus,            Dermatophilus,            Desemzia,            Desulfacinum,            Desulfarculus,            Desulfitobacter,            Desulfobacca,            Desulfobacter,            Desulfobulbus,            Desulfocapsa,            Desulfococcus,            Desulfofrigus,            Desulfomicrobium,            Desulfomonile,            Desulfonatronovibrio,            Desulfonatronum,            Desulfonauticus,            Desulforhopalus,            Desulfosarcina,            Desulfosporosinus,            Desulfotalea,            Desulfotignum,            Desulfotomaculum,            Desulfotomaculum_Desulfovirgula,            Desulfovermiculus,            Desulfovibrio,            Desulfurella,            Desulfurispora,            Desulfuromonas,            Dethiobacter,            Dethiosulfatibacter,            Devosia,            Dialister,            Diaphorobacter,            Dickeya,            Dictyoglomus,            Dietzia,            Dinoroseobacter,            Dok59,            Dokdonella,            Dolichospermum,            Dorea,            Dyadobacter,            Dyella,            Dysgonomonas,            E6,            E8,            Ectothiorhodospira,            Edaphobacter,            Edwardsiella,            Eggerthella,            Ehrlichia,            Eikenella,            Elizabethkingia,            Ellin506,            Elusimicrobium,            Emticicia,            Enhydrobacter,            Enterobacter,            Enterococcus,            Enterovibrio,            Entomoplasma,            Epulopiscium,            Erwinia,            Erysipelothrix,            Erythrobacter,            Ethanoligenens,            Euzebya,            Exiguobacterium,            FFCH10602,            Facklamia,            Faecalibacterium,            Ferrimicrobium,            Ferrimonas,            Fervidobacterium,            Fibrobacter,            Fibrobacteres-2,            Filifactor,            Fimbriimonas,            Finegoldia,            Flammeovirga,            Flavihumibacter,            Flavisolibacter,            Flavobacterium,            Flectobacillus,            Flexibacter,            Flexispira,            Flexistipes,            Flexithrix,            Fluviicola,            Francisella,            Frankia,            Friedmanniella,            Frigoribacterium,            Fructobacillus,            Fulvimarina,            Fulvivirga,            Fusibacter,            Fusobacterium,            G07,            GBI-58,            GOUTA19,            GW-34,            Gallibacterium,            Gallicola,            Gallionella,            Garciella,            Gardnerella,            Geitlerinema,            Gelidibacter,            Gemella,            Gemmata,            Gemmatimonas,            Geobacillus,            Geobacter,            Geodermatophilus,            Georgenia,            Geosporobacter_Thermotalea,            Geothermobacterium,            Geothrix,            Geotoga,            Geovibrio,            Giesbergeria,            Gillisia,            Glaciecola,            Gloeobacter,            Gloeotrichia,            Gluconacetobacter,            Gluconobacter,            Glycomyces,            Gordonia,            Gracilibacter,            Gramella,            Granulicatella,            Guggenheimella,            HA73,            HB118,            HB2-32-21,            HTCC,            HTCC2207,            Haemophilus,            Haererehalobacter,            Hahella,            Halanaerobacter,            Halanaerobium,            Haliangium,            Haliscomenobacter,            Halochromatium,            Halomicronema,            Halomonas,            Halorhodospira,            Halothiobacillus,            Helcococcus,            Helicobacter,            Heliorestis,            Herbaspirillum,            Herminiimonas,            Hirschia,            Holdemania,            Hydrocarboniphaga,            Hydrogenobaculum,            Hydrogenophaga,            Hydrogenophilus,            Hylemonella,            Hymenobacter,            Hyphomicrobium,            Hyphomonas,            Iamia,            Idiomarina,            Ignatzschineria,            Ignavibacterium,            Inquilinus,            Isosphaera,            JTB248,            Janibacter,            Janthinobacterium,            Jeotgalicoccus,            Jiangella,            Jonesia,            K82,            KD1-23,            KF-Gitt2-16,            KSA1,            Kaistia,            Kaistobacter,            Kibdelosporangium,            Kineococcus,            Kineosporia,            Kingella,            Kitasatospora,            Klebsiella,            Knoellia,            Kocuria,            Kordia,            Kosmotoga,            Kouleothrix,            Kribbella,            Kurthia,            Kushneria,            Kyrpidia,            Kytococcus,            L7A_E11,            LCP-26,            LCP-6,            LP2A,            Labrys,            Laceyella,            Lachnobacterium,            Lachnospira,            Lacinutrix,            Lactobacillus,            Lactococcus,            Lampropedia,            Lautropia,            Lawsonia,            Leadbetterella,            Leeuwenhoekiella,            Legionella,            Lentibacillus,            Lentisphaera,            Lentzea,            Leptolyngbya,            Leptonema,            Leptospira,            Leptospirillum,            Leptothrix,            Leptotrichia,            Leucobacter,            Leuconostoc,            Leucothrix,            Lewinella,            Limnobacter,            Limnohabitans,            Loktanella,            Longilinea,            Luteibacter,            Luteimonas,            Luteococcus,            Luteolibacter,            Lutibacterium,            Lutimonas,            Lutispora,            Lysinibacillus,            Lysobacter,            MB11C04,            ML110J-20,            MSBL3,            Macrococcus,            Magnetospirillum,            Mannheimia,            Maribacter,            Maricaulis,            Marichromatium,            Marinibacillus,            Marinicella,            Marinilactibacillus,            Marinimicrobium,            Marinobacter,            Marinobacterium,            Marinococcus,            Marinomonas,            Mariprofundus,            Marivita,            Martelella,            Megamonas,            Megasphaera,            Meiothermus,            Mesonia,            Mesoplasma,            Mesorhizobium,            Metallosphaera,            Methanobrevibacter,            Methylibium,            Methylobacillus,            Methylobacterium,            Methylocaldum,            Methylocella,            Methylomicrobium,            Methylomonas,            Methylonatrum,            Methylophaga,            Methylopila,            Methylosinus,            Methylotenera,            Methyloversatilis,            Microbacterium,            Microbispora,            Microbulbifer,            Micrococcus,            Microcoleus,            Microcystis,            Microlunatus,            Microscilla,            Microvirgula,            Mitsuokella,            Mobiluncus,            Modestobacter,            Mogibacterium,            Moorella,            Moraxella,            Morganella,            Moritella,            Moryella,            Mucispirillum,            Muricauda,            Mycetocola,            Mycobacterium,            Mycoplana,            Mycoplasma,            Myroides,            Myxococcus,            N09,            ND137,            NP25,            Nannocystis,            Natranaerobius,            Natroniella,            Natronincola_Anaerovirgula,            Natronobacillus,            Nautella,            Neisseria,            Neorickettsia,            Neptunomonas,            Nesterenkonia,            Nevskia,            Niabella,            Niigata-25,            Nisaea,            Nitratireductor,            Nitriliruptor,            Nitrincola,            Nitrobacter,            Nitrosococcus,            Nitrosospira,            Nitrosovibrio,            Nitrospina,            Nitrospira,            Nocardia,            Nocardioides,            Nocardiopsis,            Nonomuraea,            Nostoc,            Novispirillum,            Novosphingobium,            OR-59,            Oceanicaulis,            Oceanimonas,            Oceanisphaera,            Oceanobacillus,            Oceanospirillum,            Ochrobactrum,            Octadecabacter,            Odoribacter,            Oerskovia,            Oleibacter,            Oleispira,            Oligella,            Olivibacter,            Opitutus,            Oribacterium,            Ornithobacterium,            Oscillatoria,            Oscillospira,            Owenweeksia,            Oxalobacter,            Oxobacter,            PD-UASB-13,            PSB-M-3,            PW3,            Paenibacillus,            Paenisporosarcina,            Paludibacter,            Pandoraea,            Parabacteroides,            Parachlamydia,            Paracoccus,            Parapedobacter,            Paraprevotella,            Parvibaculum,            Parvimonas,            Pasteurella,            Pasteuria,            Patulibacter,            Paucibacter,            Pectinatus,            Pediococcus,            Pedobacter,            Pedomicrobium,            Pedosphaera,            Pelagicoccus,            Pelobacter,            Pelomonas,            Pelosinus,            Pelotomaculum,            Peptococcus,            Peptoniphilus,            Peptostreptococcus,            Perlucidibaca,            Persicirhabdus,            Persicobacter,            Petrotoga,            Phaeobacter,            Phaeospirillum,            Phascolarctobacterium,            Phenylobacterium,            Phormidium,            Photobacterium,            Photorhabdus,            Phycicoccus,            Phyllobacterium,            Pigmentiphaga,            Pilimelia,            Pimelobacter,            Pirellula,            Piscirickettsia,            Planctomyces,            Planifilum,            Planktothricoides,            Planktothrix,            Planococcus,            Planomicrobium,            Pleomorphomonas,            Plesiocystis,            Plesiomonas,            Polaribacter,            Polaromonas,            Polynucleobacter,            Pontibacillus,            Pontibacter,            Porphyromonas,            Prauserella,            Prauseria,            Prevotella,            Procabacter,            Prochlorococcus,            Prochloron,            Prochlorothrix,            Promicromonospora,            Propionibacterium,            Propionicimonas,            Propionigenium,            Propionispora,            Propionivibrio,            Prosthecobacter,            Prosthecochloris,            Proteiniclasticum,            Proteus,            Providencia,            Pseudanabaena,            Pseudidiomarina,            Pseudoalteromonas,            Pseudobutyrivibrio,            Pseudochrobactrum,            Pseudoclavibacter,            Pseudomonas,            Pseudonocardia,            Pseudoramibacter_Eubacterium,            Pseudoxanthomonas,            Psychrilyobacter,            Psychrobacter,            Psychroflexus,            Psychromonas,            Psychroserpens,            Pullulanibacillus,            Puniceicoccus,            Pyramidobacter,            R18-435,            RFN20,            RS62,            Ralstonia,            Ramlibacter,            Rarobacter,            Rathayibacter,            Reichenbachiella,            Reinekea,            Renibacterium,            Rheinheimera,            Rhizobium,            Rhodanobacter,            Rhodobaca,            Rhodobacter,            Rhodobium,            Rhodococcus,            Rhodocyclus,            Rhodocytophaga,            Rhodoferax,            Rhodoplanes,            Rhodospirillum,            Rhodothermus,            Rhodovibrio,            Rhodovulum,            Rickettsia,            Rickettsiella,            Riemerella,            Rikenella,            Rivularia,            Robiginitalea,            Roseateles,            Roseburia,            Roseiflexus,            Roseivirga,            Roseococcus,            Roseomonas,            Roseospira,            Rothia,            Rubellimicrobium,            Rubricoccus,            Rubritalea,            Rubrivivax,            Rubrobacter,            Rudanella,            Ruegeria,            Ruminobacter,            Ruminococcus,            Rummeliibacillus,            Runella,            S1,            SC103,            SC3-56,            SGSH944,            SGUS912,            SHAG537,            SHD-14,            SHD-231,            SJA-88,            SMB53,            Saccharomonospora,            Saccharopolyspora,            Saccharospirillum,            Saccharothrix,            Sagittula,            Salegentibacter,            Salimicrobium,            Salinibacter,            Salinibacterium,            Salinicoccus,            Salinimicrobium,            Salinisphaera,            Salinispora,            Salinivibrio,            Salisaeta,            Salmonella,            Sanguibacter,            Saprospira,            Sarcina,            SargSea-WGS,            Scardovia,            Schlegelella,            Schwartzia,            Sedimentibacter,            Sediminibacterium,            Sediminicola,            Segetibacter,            Selenomonas,            Serinicoccus,            Serratia,            Sharpea,            Shewanella,            Shimazuella,            Shimia,            Shinella,            Shuttleworthia,            Simplicispira,            Sinomonas,            Sinorhizobium,            Skermanella,            Slackia,            Smithella,            Sneathia,            Sodalis,            Solibacillus,            Solirubrobacter,            Solwaraspora,            Sorangium,            Sphaerochaeta,            Sphingobacterium,            Sphingobium,            Sphingomonas,            Sphingopyxis,            Spirochaeta,            Spironema,            Spirosoma,            Spirulina,            Spongiibacter,            Sporanaerobacter,            Sporichthya,            Sporocytophaga,            Sporolactobacillus,            Sporomusa,            Sporosarcina,            Sporotomaculum,            Staphylococcus,            Stenotrophomonas,            Steroidobacter,            Sterolibacterium,            Streptobacillus,            Streptococcus,            Streptomonospora,            Streptomyces,            Streptosporangium,            Succiniclasticum,            Succinivibrio,            Sulfobacillus,            Sulfuricurvum,            Sulfurimonas,            Sulfuritalea,            Sulfurospirillum,            Sutterella,            Swaminathania,            Symbiobacterium,            Symploca,            Synechococcus,            Syntrophobacter,            Syntrophomonas,            Syntrophus,            T78,            TG5,            TS34,            Tannerella,            Tatlockia,            Telmatospirillum,            Tenacibaculum,            Tepidibacter,            Tepidimicrobium,            Tepidimonas,            Terracoccus,            Terribacillus,            Tessaracoccus,            Tetragenococcus,            Tetrasphaera,            Tetrathiobacter,            Thalassobacillus,            Thalassobius,            Thalassomonas,            Thalassospira,            Thauera,            Thermacetogenium,            Thermicanus,            Thermoactinomyces,            Thermoanaerobacter,            Thermoanaerobacterium,            Thermoanaerovibrio,            Thermobaculum,            Thermobispora,            Thermodesulfatator,            Thermodesulfobium,            Thermodesulfovibrio,            Thermogemmatispora,            Thermohalobacter,            Thermomonas,            Thermosinus,            Thermosipho,            Thermosynechococcus,            Thermotoga,            Thermovenabulum,            Thermus,            Thioalkalimicrobium,            Thioalkalivibrio,            Thiobacillus,            Thiobacter,            Thiocapsa,            Thiococcus,            Thiocystis,            Thiofaba,            Thiohalorhabdus,            Thiomicrospira,            Thiomonas,            Thioploca,            Thiorhodococcus,            Thiorhodospira,            Thiothrix,            Thiovirga,            Tindallia_Anoxynatronum,            Tissierella_Soehngenia,            Tolumonas,            Trabulsiella,            Treponema,            Trichococcus,            Truepera,            Trueperella,            Tsukamurella,            Turicibacter,            Turneriella,            Ucs1325,            Uliginosibacterium,            Ulvibacter,            Umboniibacter,            Ureibacillus,            Vagococcus,            Varibaculum,            Variovorax,            Veillonella,            Verminephrobacter,            Verrucomicrobium,            Verrucosispora,            Vibrio,            Virgibacillus,            Virgisporangium,            Viridibacillus,            Vitreoscilla,            Vogesella,            Vulcanithermus,            W22,            W5,            WAL_1855D,            WCHB1-05,            WCHB1-84,            WH1-8,            Waddlia,            Wandonia,            Wautersiella,            Weeksella,            Weissella,            Williamsia,            Winogradskyella,            Wohlfahrtiimonas,            Wolbachia,            Xanthobacter,            Xanthomonas,            Xenophilus,            Xylanimicrobium,            Xylella,            YNPFFP6,            YRC22,            Yaniella,            Yersinia,            Z-35,            ZA3312c,            ZD0117,            Zhihengliuella,            Zhouia,            Zobellia,            Zoogloea,            Zymomonas,            [Eubacterium],            [Prevotella],            [Ruminococcus],            cc_115,            ecb11,            heteroC45_4W,            nsmpVI18,            p-75-a5,            ph2,            rc4-4,            so4B24,            u114,            vadinCA02,            vadinHB04,            za29
Buccal,C1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,3,0,0,44,0,0,0,0,0,178,0,0,0,0,0,0,0,0,2,0,0,0,0,31,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,184,0,0,0,2,0,0,0,5,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,13,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,1,6,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,1,0,45,0,0,1,0,6,0,0,0,0,0,4,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,0,0,0,0,0,0,1,0,0,0,0,176,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,121,0,0,0,0,0,0,3216,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,14,216,0,234,1,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,8,0,0,0,0,0,0,0,0,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,2,1,0,0,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,217,0,0,144,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1996,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,64,3,0,0,0,9882,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,8,0,0,0,0,0,0,0,0,0,0,0,0
Stool,C1,102,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4654,0,0,1,0,0,0,0,29,33,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,16,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,61,0,0,0,1,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,64,0,0,0,0,0,0,0,0,31,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,90,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,60,0,0,0,0,0,7,0,0,13,0,663,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,10794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,3,0,1,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,71,0,0,0,2,39,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1037,67,0,0,0,0,0,0,0,0,0,0,0,0
